text,label
সেই মিস্টি আঙ্কেল আমাকে ফোন দিয়ে এরকম করলো কেন তা আমি কিছুটা বুঝতে পারছি,0
"ফোন রাখার পর থেকে সে, অনবরত আবার ফোন করেই যাচ্ছে",0
আমি ভয়ে ফোন ধরছি না,0
হতে পারে সে ভুল আরিফফারে ফোন করে ফেলার ভুলটা বুঝতে পেরেছে,0
তাই আমি আবার ফোন ধরলাম,0
‘এসি খুলসৎ?’,0
"আমি বললাম, “খুলতাম পারতাসি না ... স্ক্রু অনেক টাইট”",0
‘আরিফ ইমানে তুই আমার প্রেসার বাড়ায়ে দিতাসস... তুই যেখানে আসস সেইখানেই খাড়া... তোর কিছু খোলা লাগবে না... আমি আস্তাসি...’,0
“সাথে স্ক্রু ড্রাইভার নিয়ে আইসেন”,0
‘স্ক্রু ড্রাইভার ছাড়া কেমনে খুলতাসস?’,0
“আঙুলের নখ দিয়া”,0
‘কি দিয়া?’,0
...আমি চুপ,0
‘ওই উত্তর দে কি দিয়া?’,0
কথা বললেই যেহেতু ধমক খাই... চুপ থাকাই ভালো,0
আমি শিওর একটু পর সে হাঁপাতে হাঁপাতে আমার রুমে আসবে,0
"ভয় একটাই, এসে যদি “সরি স্যার ভুল আরিফরে ফোন দিয়ে ফেলেছিলাম” না বলে বলে বসে ‘এসি খুলসৎ?’",0
আমি অবশ্য ব্যাকআপ প্লান হিসেবে স্ক্রু ড্রাইভার নিয়ে রেডি 🙊,0
স্বাধীনতা দিবসে হোম পেইজ ভর্তি থাকার কথা লাল-সবুজ রঙে,0
এবারও ছিল,0
সবুজ ঘাসে লাল ড্রেস পরা বিউটি নামের একটা মেয়ে মরে পড়ে আছে,0
এটা কিন্তু তাকে করা প্রথম ধর্ষণ না,0
কয়েকদিন আগেও করা হয়েছিল তাকে ধর্ষণ,0
সেসময় আসামিরা আইনের মারপ্যাচ দিয়ে বের হয়ে গিয়েছিল,0
বের হয়ে দুই মাস না যেতেই বিউটির উপর আবার প্রতিশোধ নিলো,0
এবার ধর্ষণের পরে হত্যা,0
... মামলা ডিসমিস,0
"আমার এখনও মনে আছে ২০১৪ সালে ইন্ডিয়ায়, বাসে গ্যাং রেইপ ভিক্তিমের প্রতি শ্রদ্ধা জানিয়ে পুরো ভারতের কোনও আইনজীবী আসামীদের পক্ষে কোর্টে দাড়ায়নি",0
আসামিরা কাঠগড়ায় একা দাঁড়িয়ে আছে... পুরো ভারত একদিকে... শুধু আসামিরা অন্য দিকে,0
আর আমরা?,0
লিখতেও লজ্জা লাগছে,0
ছিঃ,0
সকাল থেকে ভাবছি আচ্ছা তার বাবা মা কি মনে করে তাদের মেয়ের নামটা বিউটি রেখেছিল?,0
একবার ভাবেন,0
"কি আবেগ থেকে, কি স্বপ্ন থেকে নামটা রেখেছিল",0
"অবাক হবো না কোনদিন উনাদের সামনে পরে গেলে উনারা যদি আমাদের দেখে, আমাদের মুখের উপর থুথু ছিটান",0
অবাক হবো না,0
বিউটিও হয়ত অবাক হয়নি দ্বিতীয়বার তার উপর ঝাঁপিয়ে পড়ছে দেখে,0
শেষ মুহূর্তে হয়ত সে শরীরটা এলিয়েই দিয়েছে ভেবে যে ভুলটা তো তারই হয়েছে... প্রথম ধর্ষণের পর মামলাটা না করলেই হতো,0
এই দেশে তো মানুষ থাকে না,0
থাকে কিছু নামধারী মন্ত্রী-মিনিস্টার আর জজ-ব্যারিস্টার,0
"নেই’ই যেখানে ডিউটি, আশা করে কেমনে বিউটি",0
এই দেশে সবাই শিশু... সবাই,0
কাল গাজীপুরের চৌরাস্তায় ২ ঘণ্টা জ্যামে বসে আছি... সামনে বিরাট জটলা,0
৩ জন মানুষ রাস্তায় গর্ত কেমনে খুঁড়ছে তা দেখতে ৩০০ মানুষের ভিড়,0
একজন দর্শকতো আবার ভিড়ের ঠ্যালায় গর্তে পড়েও গেলো,0
‘ধর ধর ধর ধর’ করে তাকে পাঁজাকোলা করে উঠানোও হলো...,0
সে লুঙ্গির গিট্টু ধরে দাঁত বের করে হাসছে,0
"কিছুক্ষণের মধ্যে খবর রটে গেলো, একজন মানুষ ওই গর্তে পড়ে হারিয়ে গেছে",0
আরও শখানেক মানুষ এসে ভিড়ে যোগ দিলো,0
গুনগুণ করে আলাপ হচ্ছে ভিড়ের মধ্যে;,0
“চানপাড়ার মখলেস বলে এই গর্তে পড়ে হারায়ে গেছে?”,0
‘হু আমি নিজে দেখসি’,0
“গেলো কই?”,0
‘আমিও বুঝতেসি না... এতে যদি প্রশাসনের টনক না নড়ে দেশ আগাবে কেমনে’,0
“ভাইসাব আসলেই তারে খুঁজে পাওয়া যায় নাই?”,0
‘না ...শুধু স্পঞ্জের স্যান্ডেল পাওয়া গেসে’,0
“বলেন কি...”,0
‘তাও ২ জোড়া’,0
“এক মখলেসের ২ জোড়া স্যান্ডেল? মখলেস স্পঞ্জের স্যান্ডেল হয়ে গেছে? ইয়া খুদা”,0
‘বুঝতাম পারতাসি না’,0
...সে সিরিস মুখ করে হাঁটা দিয়ে তার এলাকায় যেয়ে গপ্পো দিলো. এলাকা ভেঙ্গে আরও মানুষ আসা শুরু করলো,0
এই গর্তে মাটি কোপ দিলে নাকি স্পঞ্জের স্যান্ডেল পাওয়া যাচ্ছে,0
ভিড় বাড়তেই থাকল,0
সিরিয়াসলি এই দেশে আসলেই সবাই শিশু... ওদিকে আজকে আবার শিশু দিবস 🙊,0
বাদাম-শসা খেয়ে রাস্তায় খোসা-প্যাকেট ফেলে আসা শিশুর সংখ্যা এই দেশে নেহাত কম না,0
সেদিন দেখলাম একজন সাফারি পরা লোক ডাব খেয়ে ডাবটা ডাস্টবিনে ফেলে পাইপ্টা মুখে নিয়ে হাঁটা দিলো,0
আমি মনে মনে বললাম মাশাল্লাহ... চেইঞ্জ ইজ কামিং,0
একটু পরে তাকিয়ে দেখি লোকটা হাঁটতে হাঁটতে পাইপটা দাঁতে কামড়ে ধরে হাতে দিয়ে টেনে টেনে লম্বা করছে,0
আল্লাহ্‌ জানে এতে সে কি মজা পাচ্ছে,0
তার চোখ চকচক করছে,0
একটু দূরে যেয়ে সে বিরক্ত হয়ে তার লম্বা করা পাইপটা রাস্তায় ফেলে হাঁটা দিলো,0
আমি ভাবছি খুশি হবো কি হবো না,0
খুশি হওয়াই উচিত... কারণ সে তো ডাবটা জায়গা মতো ফেলেছে... চেইঞ্জ তাহলে আসলেই আসছে,0
কিন্তু পাইপটাকে কেন সে টেনে লম্বা করল এই উত্তর নেই,0
"উত্তর হয়ত একটাই, শারীরিক গ্রোথ আছে বাট মানসিক গ্রোথ এই দেশের মানুষের একটু কম",0
শিশু দিবসের শুভেচ্ছা এই সকল মানুষদের,0
এই বছরের প্রতিপাদ্য হউক; “এই সাইজে বড় শিশুগুলোকেও ‘না’ বলুন... দরকারে কষে ধমক দেন... দরকারে দুই একটাকে গর্তে ফেলেও দেন,0
স্পঞ্জের স্যান্ডেল হয়ে যাক”,0
একটা প্লেন ক্রাশে শেষ কবে মানুষ বেঁচেছিল আমার জানা নেই,0
"গুগল করেও দেখলাম, একটা প্লেন দুর্ঘটনায় সারভাইভ করেছে এরকম মানুষের সংখ্যা খুব কম",0
"গতকালকের ফ্লাইটে, ১৭ জন জীবিত আছেন... যেটা কিনা টোটাল যাত্রি সংখ্যার প্রায় ২৫%",0
ব্যাপারটা কিন্তু ভাব্বার মতো,0
কারও না কারও ক্রেডিট এখানে আছেই,0
"হতে পারে পাইলটের... বা, হতে পারে কাঠমুন্ডু এয়ারপোর্টের কুইক রেসপন্স টিমের... বা, হতে পারে এয়ারপোর্ট অথোরিটির",0
কিন্তু ক্রেডিট কারো না কারো অবশ্যই আছেই,0
আমরা না জেনে এখন ব্লেইম গেইম না শুরু করি প্লীজ... ইতিমধ্যে হোম পেইজে সবাই এভিয়েশান এক্সপার্ট হয়ে মতামত দিয়ে ফেলছে দেখলাম,0
ক্রিকেট খেলায় সাকিব একদিন খারাপ করলে বলে চিৎকার দাওয়া আর কালকের পর এয়ারপোর্ট ট্র্যাফিক কন্ট্রোলার আর পাইলটের কনভারসেশন শুনে আরে ‘স্পষ্ট বলেছে এক রানওয়েতে নামতে... আর বেক্কলে নেমেছে আরেকটায়’ টাইপ কমেন্ট প্রচণ্ড ইমেচিউরিটির লক্ষণ,0
"অপেক্ষা করেন, সত্যতা বের হয়ে আসবেই",0
"কিন্তু অপেক্ষা করেও যা ফেরত আসবে না তা হলো, ৫০ টা দগদগে প্রাণ",0
প্লেনের ট্রিপটাই এমন যে এখানে কেউ গোমড়া মুখে উঠে না... সবাই উঠে হাসিমুখে,0
কেউ যায় হানিমুনে... কেউ ঘুরতে... কেউ অফিসের কাজে... আর কেউ ফেরে বাড়ি,0
এই ফ্লাইটে বাড়ি ফিরছিলো সিলেটে পড়ুয়া ১৩ জন নেপালী ছাত্রী,0
এই ফ্লাইটে হানিমুনে যাচ্ছিল কিছু নতুন যুগল... এনিভারসারি করতেও যাচ্ছিলো কিছু এখনও মনে-প্রানে নতুন যুগল,0
খুব খারাপ লাগছে তাদের কথা ভেবে,0
কতদিনের প্ল্যানিং... অফিসের ছুটি ম্যানেজ করা... টাকা মেনেজ করা... সুটকেস গুছানো...,0
যাবার আগের রাতে টেনশন,0
টেনশনের মাঝেই আবার সুটকেস গুছানো,0
ভোরে উঠে যাওয়া... এক সাথে তাড়াহুড়া করে হাসিমুখে বের হওয়া... এয়ারপোর্টে নেমে সেলফি... জানালার পাশের সিটটা নিয়ে অভিমান,0
খুব খারাপ লাগছে,0
তারা সকালেও জানত না এই তাদের শেষ ফ্লাইট,0
"ক্রাশের আগ মুহূর্তেও জানত না, এই তাদের শেষ সময়",0
কি করছিল তারা যখন তারা বুঝতে পেরেছে?,0
তাকিয়ে ছিল অপরের চোখের দিকে? হাতটা ধরে ছিল?,0
বাচ্চাটা?,0
নিহত সকল পরিবার এই অপূরণীয় শোক সামলে উঠুক,0
মশা মারার ব্যাট আবিষ্কার হওয়ার আগে আমার এক খালু এক অভিনব উপায়ে মশা মারতেন,0
"কাসার প্লেটে তেল মেখে, সেই প্লেট দিয়ে উড়ন্ত মশাকে আঘাত করতেন",0
সাথে সাথে তেলের কারণে মশা বেচারা প্লেটে লেগে যেত,0
তারপর তিনি পৈশাচিক হাসি দিয়ে মশা পিসে মারতেন,0
যুগে যুয়ে মশা মারার এক একটা উদ্ভট আইডিয়া এই দেশে মানুষের মাথা থেকেই বের হয়েছে,0
"সেদিন একজন একটা আইডিয়া নিয়ে আসলো, মশা মারার ‘খাবি-খা স্ট্রেটেজি’",0
আমি বললাম “খাবি-খা স্ট্রেটেজি কি?”,0
‘ঘুমানর আগে বিছানার পাশের টেবিলে বাটিতে সস রেখে দিবেন... মশা ভাববে এটা রক্ত... খেতে এসে সসে আঁটকে যাবে’,0
"আমি বললাম, “এই বুদ্ধি আসলেই কাজে দেয়?”",0
‘অবশ্যই দেয়... আপনি ট্রাই করে দেখেন’,0
আজকে প্রাণ সসের বোতল নিয়ে বাসায় যাচ্ছি... বলা যায় না এই খাবি-খা স্ট্রেটেজির প্রচারক হিসেবে একদিন শান্তিতে নোবেল পেয়েও যেতে পারি,0
আমি আরেকজনকে চিনি যিনি মশা ধরে পলিথিনে ঢুকিয়ে রাখেন,0
আমি বললাম “এই বুদ্ধির মজেজা কি?’,0
“মশাকে আঁটকে রেখে অনাহারে মারি”,0
উত্তর দিতে যেয়ে দেখি তার চোখ চকচক করছে,0
খোঁজ নিয়ে দেখলাম উনি আসলেই এই কাজটা করেন,0
এক হাতে থাকে পলিথিন আর আরেক হাতে তিনি দাঁত মুখ খিঁচিয়ে থাবা দিয়ে মশা ধরেন,0
তারপর সেটাকে পলিথিনে ঢুকান,0
তারপর আরেকটা ধরতে বসেন,0
"মিন হোয়াইল আরেকটা ঢুকাতে যেয়ে ১/২ টা পলিথিন থেকে চামে বের হয়েও যায় বাট এই ব্যাপারে তার মতবাদ হলো, তার রিজিকই ছিলো বাঁচার তাই আল্লাহ্‌ বাঁচায়ে দিসে",0
উনি এমন ভাব নিয়ে মশা হত্যা করেন যে দেখে মনে হয় উনি বিচারক কাম গ্যাস চেম্বারের অপারেটর,0
নিজেই হত্যার রায় দেয়... আবার নিজেই হত্যা পরিচালনা করে,0
এই মশা বিষয়টা আমাদের পিশাচ বানিয়ে দিচ্ছে,0
আমার বউ সেদিন ব্যাট দিয়ে মশা মারতে মারতে একটা মশাকে ‘কই যাস’ বলে দৌড়ানী দিতে যায়ে রুম থেকে বারান্দা যেয়ে রেলিং ধরে হাত বাড়িয়ে রেলিং থেকে ২ হাত দূরে মশাকে মোটামুটি আহত করল,0
রেলিং ঠিক মতো না ধরলে সে নিজেই পড়ে যেত নিচে,0
আমি বললাম “এ কি?”,0
সে বলল ‘কি কি করতেস কেন? নড়বা না তোমার গালে মশা... ওয়েট আমি ব্যাট নিয়ে আসতেসি’,0
এই মশা বিষয়টা আসলেই আমাদের পিশাচ বানিয়ে দিচ্ছে,0
অথচ মশাগুলো হচ্ছে ট্রাস্ট মি আমাদেরই কারণেই হচ্ছে...,0
আমরা আগে তাদের জন্ম নিতে দেই নিজ বাসায়... হ্যা নিজ বাসায়,0
তারপর আমাদের টনক নড়ে,0
জন্ম না নিতে দিলেই তো ল্যাঠা চুকে যায়...,0
ডিম ... শূক  ... মুককীট আর পুরনাঙ্গ মশা,0
জীবন চক্রের শেষ ধাপে এসে তারা উড়তে পারে... তার আগে ভাই তাদের ডিমের কোনও পাখা থাকে না যে আমরা মারার ট্রাই করেও মারতে পারি না বলব,0
ডিম থেকে পূর্ণাঙ্গ মশা হতে সময় লাগে ৪০ দিন... এই ৪০ দিন আমরা খুঁজে পাই না তাদের?,0
সেদিন দেখলাম সিটি কর্পোরেশন সাউথ ইন্ডিয়ান মুভির মতো পিকআপে করে দুই সাইডে গুলি ছোড়ার মতো করে মশার ওষুধ ছিটাচ্ছে,0
পিক আপের মাঝে নায়িকার মতো সেজে এক মহিলা হাসিহাসি মুখ করে দাঁড়িয়ে আছে,0
উনি নাকি ‘প্যানেল মেয়র’... আল্লাহ্‌ জানে এই টাইটেলের মানে কি,0
"উনি আঙুল তুলে তুলে দেখাচ্ছেন, এদিকে ধোয়া মারো ... ওদিকে ধোয়া মারো",0
সামনে সারি সারি সাংবাদিকরা সেই ভিডিও করছে,0
"একজনও এসে বলল না, “থামেন... মশা যে মারছেন না এটা তো শিওর... তো মারছেনটা কি? পোজ?... নাকি ভোট?”",0
সবাই খাবি-খা স্ট্রেটেজি নিয়ে আছে,0
মশাদের আর দোষ কি,0
"রবিন হুড বড়লোকের টাকা মেরে, গরীবদের মাঝে বিলিয়ে দিত",0
"আমি একজন রবিন হুডকে চিনি, যিনি প্রতি শুক্রবার ফাও বিয়ে খেতে যান",0
"একদিন জিজ্ঞেস করলাম, “আমাকে একটু বুঝান, ফাও বিয়ে খাওয়াতে কেমনে রবিনহুডগিরী হলো?”",0
‘খাওয়ার অপচয় কমাই’,0
“ইন্টারেস্টিং”,0
"তার ধারনা, তিনি না গেলে সেই খাবারটা অপচয় হতো... আর অপচয়কারী শয়তানের ভাই",0
তিনি প্রতি শুক্রবার সন্ধ্যায় শয়তানের ভাই বনে না যাওয়ার জসে উজ্জীবিত হয়ে রেডি হয়ে বিয়ে খেতে যান,0
ঢাকার এমন কোনও কমিউনিটি সেন্টার নেই যেখানে তিনি যাননি,0
"ফাও বিয়ে খাওয়াতে উনি পিএইচডি... উনি গেটে ঢুকার আগেই বুঝে ফেলেন, কি অনুষ্ঠান",0
আমি বললাম “কেমনে?”,0
‘সামনে গাড়ি ফুল দিয়ে সাজানো থাকলে বিয়ের অনুষ্ঠান আর না থাকলে বউ ভাত’,0
“বার্থডে পার্টি হলে কেমনে বুঝবেন?”,0
"‘দূর থেকে বেলুন দেখেই উল্টা হাঁটা দিবেন ভাই, এই ধরনের প্রোগ্রামে ফাউ খেতে যাবেন না...’",0
“কেন?”,0
‘এই ধরনের অনুষ্ঠানে ২ পক্ষই পূর্বপরিচিত... ধরা খেয়ে যাবেন’,0
“গায়ে হলুদে যান?”,0
‘অবশ্যই যাই... ইদানিং সমাজব্যবস্থা সংসার ইত্যাদি নিয়ে মন মেজাজ ভাল না... তাই মাঝে মাঝে গায়ে হলুদে যেয়ে একটু নেচে আসি’,0
“নেচেও আসেন?”,0
‘হালকা আর কি’,0
"... এই রবিনহুড শুধু খাবারের অপচয়রোধ করেন না, মিউজিকের অপচয়রোধ করতে নেচেও আসেন 🙊",0
উনার কাছ থেকে যে টিপস গুলো পেলাম তা হলো;,0
-  ফাও খেতে গেলে হাতে করে গিফট নিয়ে ঢুকতে হবে কথাটা সঠিক না... কারণ সাধারনত খুব কাছের মানুষরা বিয়ের অনুষ্ঠানে গিফট নিয়ে আসে না... ওরা বিয়ের আগের দিনই পাত্র/পাত্রির বাসায় যেয়ে ওদের মা’দের হাতে গয়না গাটি গিফট হিসেবে দিয়ে আসে... সুতরাং অনুষ্ঠানের দিনই যে গিফট দিতে হবে এই ধারনাটা ঠিক নয়।  ভাবসাব এমন হতে হবে যে আমরা সেই রকম আত্মীয়দেরই কেউ,0
"- অনুষ্ঠানে ঢুকতে ঢুকতেই বুঝে নিতে হবে যে এটা কি বিয়ের অনুষ্ঠান নাকি বৌভাতের অনুষ্ঠান। এটা বোঝার জন্য বিয়ের গাড়ি ছাড়াও এবং বর-কনের কাপড়ের দিকে বিশেষ নজর দিতে হবে। কেউ স্যুট পরে বিয়ে করে না... স্যুট পরে বউ ভাতের দিন... কনের মাথা নিচে মানে আজকে বিয়ে, মাথা উপরে হলে আজকে বউ ভাত",0
"- গাড়ি, বর-কনের ড্রেসআপ, তাদের চোখ, হাসি ইত্যাদি দেখে প্রথমেই মনে মনে ঠিক করে রাখতে হবে আপনি কোন পক্ষ... থিওরি হলো; যদি এটা বিয়ের অনুষ্ঠান হয় তাহলে আমি বরপক্ষ হয়ে যাব আর যদি বৌভাতের অনুষ্ঠান হয় তাহলে আপনি কনেপক্ষ",0
"- গেইটে ঢোকার সময় দারোয়ানকে জিজ্ঞেস করতে হবে যে ‘এই যে শুনেন, ড্রাইভারদের কি খাবারের প্যাকেট দেয়া হবে নাকি ভিতরে আসতে বলব’?  এটা বলে উত্তরের উপেক্ষা না করে সোজা ভিতরে হাটা দিতে হবে",0
- ঢোকার সময় গেইটে ভিডিও ক্যামেরা অবশ্যই থাকবে... তখন বাম হাত চোখের উপর ধরে এমন হালকা বিরক্তিকর ভাব করতে হবে যে ‘যতসব ভিডিও মিডিও’র কারনেই আমি সচরাচর এইসব অনুষ্ঠানে আসি না...’ আর ডান হাত দিয়ে গেইটে দাঁড়ানো ওয়েল ড্রেসড ২/১ জন মুরুব্বির সাথে হাত মেলাতে হবে,0
- ভেন্যুতে ঢুকেই খাবার টেবিলের দিকে হাঁটা দিলে তো হবে না। ঢুকে প্রথম কাজ হলো স্টেইজের কাছাকাছি দ্বিতীয় সারির সোফাগুলোতে বা চেয়ারগুলোতে যেয়ে বসা...,0
"- খাবার পরিবেশন শুরু হলে যে টেবিলে মুরুব্বি বেশী, সেই টেবিলে যেয়ে বসতে হবে। ইয়াং ছেলেপেলে বোরহানি খেলেও সেলফি তুলে, কাবাবে কামড় বসালেও সেলফি। সুতরাং ডকুমেন্ট থেকে যাওয়ার ভয়ে এই সব আলাউদ্রাম মার্কা টেবিলে না বসাই বেটার",0
- খাবার টেবিলে বসে গ্লাস প্লেট পরিষ্কার আছে নাকি এটা আশেপাশের মানুষকে দেখিয়ে চেক করতে হবে। যে ফাউ বিয়ে খেতে আসে সে সাধারনত এগুলো চেক করবে না বলেই সবার বদ্ধমূল ধারনা... প্লাস এতে এতে সুবিধা টেবিলের মানুষেরা আপনার উচ্চবংশ নিয়ে দুবিদায় থাকবে না,0
- খাবার আসলে সবার আগে পাশের মুরুব্বীকে তুলে দিতে হবে,0
- খাবার সময় ভিডিও ক্যামেরা ছবি তুলতে আসলে তখন আর বাম হাত চোখের উপরে ধরবার দরকার নেই ...বোরহানির গ্লাস মুখের উপরে ধরলেই হবে।,0
"- খাবার শেষ হয়ে গেলে অবশ্যই এই টেবিলের নিয়োজিত বেয়ারা আপনার ভাব চক্কর +উচ্চবংশ দেখে টেবিলে হাত ধোয়ানোর পানি সাবান নিয়ে আসতে চাইবে। এটা কখনোই করা যাবে না। কারণ, বাড়াবাড়ি কোনও কিছুই ভালো না... ইসলামেও তা বলা আছে... আর দ্বিতীয় কারণ হলো, টেবিলে হাত ধোয়ায়ে দিলে তখন বেয়ারাকে বখশিশ দিতে হবে",0
পকেটে বখসিসের টাকা থাকলে ফাউ বিয়ে খাওয়ার দরকার কি? সেই টাকা দিয়েই বেইলিরোড যেয়ে তো কাচ্চি কিনেই খাওয়া যেত,0
- দাওয়াত ফিনিসিং কাজটা হল দ্বিতীয় গুরুত্বপূর্ণ কাজ... খাওয়া দাওয়া শেষ করা মাত্রই বের হয়ে যাওয়া চলবে না... কিছু সময়ের জন্য হলেও স্টেইজের কাছে আরাম করে বসে থাকতে হবে,0
- বিপদ কখন আসবে বলা যায় নাহ তবে বিপদের জন্য সব সময় রেডি থাকতে হবে। উপস্থিত বুদ্ধি কাজে লাগাতে হবে তখন। যেমন সোহাগ কমিউনিটি সেন্টারে এই রিস্ক কম... কারন সোহাগ-১ এর অতিথি সোহাগ-২ বা সোহাগ-৩ এ ভুল করে চলে আসতেই পারে… ব্যাপার না… মাথা ঠাণ্ডা রাখতে হবে,0
"আমি বললাম ‘তাও একটা ট্রিক শিখিয়ে দেন... যদি ধরা খেয়েই যাই, তখন কি করব’",0
"উনি আমাকে কিছুক্ষণ উপর থেকে নিচ পর্যন্ত দেখে বলা শুরু করলনে, “ওকে আপনার লাস্ট ট্রাম্প কার্ড হলো, নিজেকে ড্রাইভার বলে চালিয়ে দেয়া",0
তখন বড়জোর ধমক খাবেন এই বলে যে ‘আপনাদের তো প্যাকেট দেয়া হয়েছে তারপরেও ভিতরে এসেছেন কেন’,0
এর থেকে বেশী কিছু হবে না,0
বাইন্দা এটলিস্ট রাখব না”,0
পত্রিকায় পড়ার পর থেকে আমার এক দূর সম্পর্কের ফুফা এখনও বিশ্বাস করেন তীব্র শৈত্যপ্রবাহটা এখনও আসবে,0
সেদিন উনার বাসায় যেয়ে দেখি উনি ভেজা গামছা গাঁয়ে জড়িয়ে বারান্দায় বসে আছে,0
আমি ফুফুকে ফিসফিস করে বললাম “দেবদাসের কাহিনী কি?”,0
‘তোর ফুফা শৈত্যপ্রবাহ আসবে শুনে সাথে সাথে নীলক্ষেতের সামনে থেকে ব্যবসায়িক উদ্দেশ্যে ১১০০ লেপ কিনে মজুদ করে ফেলেছে’,0
“ওহ নো... তারপর?”,0
‘তার আর পর কি? কেনার পরের দিন থেকেই গরম... সে লেপের শোকে সারাদিন বারান্দায় বসে থাকে... কেউ কথা বলতে গেলে ধমক দেয়’,0
“ওহ শিট...আমি যাই গা”,0
‘না না তার সাথে একটু আলাপ করে যা... একটু শান্তনা দিয়ে যা’,0
আমি ফুফার সাথে বারান্দায় বসে আছি,0
ফুফা আমার দিকে তাকিয়ে গামছা দিয়ে বুক ঢাকলেন,0
ব্যবসায় লস খেলেও ইজ্জতের খেয়াল ঠিকই আছে,0
"আমি বললাম “ফুফা, সামনের বছর অনেক শীত পড়বে ইনশাল্লাহ”",0
"উনি বিড়বিড় করে বললেন, ‘১১০০ লেপ মজুদ রাখতে ঘর ভাড়া দিতে হচ্ছে প্রতি মাসে ২৪ হাজার টাকা... ১২ মাসে কতো হবে টাকার পরিমাণ? ‘",0
“ফুফা চব্বিশের নামতা শিখি নাই”,0
...উনি আমার দিকে সরু চোখে তাকিয়ে আছে,0
"আমি বলা শুরু করলাম, “লেপের সুতা কেটে তুলা বের করে সেই তুলা কেজি দরে বিক্রি করে দেয়া যায় না?”",0
‘তুলার কেজি কতো বর্তমানে?’,0
(আমি আন্দাজে বলে দিলাম ৯০ টাকা... কারণ আমি ৯ এর নামতা পারি... এখন কি জিগাবি জিগা),0
উনি কিছুটা আশার আলো পেলেন আমার কথায়... চায়ে চুমুক দিতে দিতে বললেন ‘আর কোনও আইডিয়া আছে?’,0
"“তোষক বা জাজিম হিসেবে লেপগুলো বিক্রি করে দিতে পারেন... এমন ভাবে ব্র্যান্ডিং করতে হবে যে ভাবখানা এটা টু-ইন-ওয়ান জিনিস... গরম কালে জাজিম, শীত কালে লেপ”",0
উনার চোখ চকচক করে উঠলো,0
‘শরিফ না কি জানি নাম তোমার?’,0
“আরিফ”,0
‘ইয়েস আরিফ ... গুড বয় আরও বলো তো... কি করা যায়’,0
“মামলা করে দেন পত্রিকার নামে”,0
‘কোন পত্রিকা?’,0
“যে পত্রিকাগুলো লিখেছিল যে তীব্র শৈত্যপ্রবাহ আসছে”,0
‘এই মর্মে মামলা হবে?’,0
“অবশ্যই হবে... কোর্টে যেয়ে হাঁটেন কিছুক্ষণ... উকিল পেয়ে যাবেন... আমাকে তো একবার এক উকিল কনভিন্স করে ফেলেছিল কেন সকালের নাস্তায় প্রতিদিন পরোটা না বানানো অবৈধ ঘোষণা করা হবে না এই মর্মে বউয়ের নামে রুল জারি করে দেয়ার জন্য”,0
‘সিরিয়াস?’,0
“হু ফুফা বাংলাদেশে সব সম্ভব... ল্যান্ড অফ পসিবিলিটি”,0
"...ফুফা উঠে আলমারির দিকে গেলেন, গামছা ছেড়ে সাফারি পরছেন",0
খবর আছে আজকে,0
ভেজা বাঘ ডাঙ্গায় উঠেছে,0
খবর তো আছেই,0
"মন খারাপ লাগছে, কথা বলার কেউ নেই... দিলাম একটা কাস্টমার কেয়ারে ফোন",0
"“হ্যালো স্লামালিকুম, কাস্টমার কেয়ার থেকে জেবুন্নেসা বলছি...  আজ আপনাকে কিভাবে সাহায্য করতে পারি?”",0
‘ওয়ালাইকুম আসসালাম... আপনারা কি ফ্রিজ ছাড়া অন্য কোনও কিছুর সমাধান দেন?,0
“ধন্যবাদ প্রশ্নটি করার জন্য...আমাদের ফ্রিজ ছাড়াও আছে এসি এবং মাইক্রোওয়েভ”,0
‘আচ্ছা রিমোট কন্ট্রোল মাইক্রোওয়েভ আছে আপনাদের?’,0
“রিমোট কন্ট্রোল মাইক্রোওয়েভ দিয়ে কি করবেন? আপনি কি পাকঘরে ঘুমান?”,0
‘চমৎকার চৌকস উত্তর মেহেরুন্নেসা... বাট চৌকসতা দেখাতে যেয়ে ঘরের শন্দ বের হয়ে গেছে মুখ দিয়ে... শব্দটা পাকঘর না... রান্নাঘর’,0
"“আমার নাম জেবুন্নেসা, মেহেরুন্নেসা না বদমায়েশ কোথাকার” বলে উনি ফোন রেখে দিলেন",0
একটু পরে আমি আবার গলা চিকন করে ফোন দিলাম,0
‘আপনাদের ডিপ ফ্রিজের ক্যাপাসিটি কতো?’,0
“৩৯৪ লিটার”,0
‘তরল না রেখে যদি সলিড কিছু রাখি? হিসাব তরলে বললে তো হবে না জেবুন্নেসা ... আমাকে বলেন নর্মাল সাইজের মানুষ কয়টা ঢুকতে পারবে?’,0
...উনি আবার খট করে রেখে দিলেন,0
আসলেই কথা বলার মানুষ পাচ্ছি না,0
"না একচুয়ালি পাচ্ছি, কিন্তু মিলছে না ফ্রিকোয়েন্সি",0
সকালে ভুত চেপেছে আমেরিকার ৯১১ এ ফোন করে ইংলিশে বকবক করতে,0
ইন্টারন্যাশনাল কোড ০০১ লাগিয়ে কয়েকবার ফোনও করেছি... লাইন পাচ্ছি না,0
আলাপ করার মতো জুতসই মানুষ পাচ্ছি না,0
সঠিক মানুষ পাওয়াটাও একটা ব্যাপার,0
অনেকদিন আগে আমাকে মাঝরাতে জ্বীনের বাদশা ফোন দিয়েছিল,0
